ID,Link,Get link share
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=584898208670239&id=100014501958968
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=2273073029687286&id=100009538343154
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=796655637382246&id=100011134515402
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=679166479205371&id=100013360744130
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=674241779696656&id=100013325196942
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/nnhungle/videos/2487194527991659/
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=812641325783594&id=100011132015850
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=813423229036224&id=100011056637024
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=671806313271297&id=100013258032429
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/toiyeu.sonhoa/posts/2293427917643119
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=808322736212403&id=100011040528027
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=2309859876006936&id=100009488396258
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=668364303617942&id=100013331347372
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=2234355203560481&id=100009580686293
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=885023808509220&id=100010048276993
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=875005129517567&id=100010242645459
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/tinh.23wq/posts/2339611189653578
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=699492507168595&id=100013235564716
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/tien.tranminh.547389/posts/839962346388813
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/nguyenvanhienshoa/posts/800295377010196
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=816164725425021&id=100010945020037
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=673921199729171&id=100013338907202
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=787304688320938&id=100011242414023
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=924112991266631&id=100010038155833
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=813406802376471&id=100011214757108
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=866040557077824&id=100010156633523
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=911586309187572&id=100010086347082
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=859994444348535&id=100010139623130
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=821018098283226&id=100011251292560
8,https://www.facebook.com/nnhungle/posts/2487196324658146,https://www.facebook.com/permalink.php?story_fbid=900780350302227&id=100011108108498
9,https://www.facebook.com/dang.thuy.289/posts/2354629404558433,https://www.facebook.com/dpthutrang/posts/675796362871956
9,https://www.facebook.com/dang.thuy.289/posts/2354629404558433,https://www.facebook.com/dang.thuy.289/videos/2354624301225610/
9,https://www.facebook.com/dang.thuy.289/posts/2354629404558433,https://www.facebook.com/vu.trinh.1992/posts/591501928002155
9,https://www.facebook.com/dang.thuy.289/posts/2354629404558433,https://www.facebook.com/permalink.php?story_fbid=925586067773223&id=100009655144027
9,https://www.facebook.com/dang.thuy.289/posts/2354629404558433,https://www.facebook.com/camnhungtran1311/posts/659210857861564
9,https://www.facebook.com/dang.thuy.289/posts/2354629404558433,https://www.facebook.com/permalink.php?story_fbid=580822042403717&id=100014277785335
9,https://www.facebook.com/dang.thuy.289/posts/2354629404558433,https://www.facebook.com/dpthutrang/posts/675796922871900
10,https://www.facebook.com/kieutrinhxiu/posts/2275604496024443,https://www.facebook.com/photo.php?fbid=2275604472691112&set=a.1382876075297294&type=3
11,https://www.facebook.com/damphuonglinh.76/posts/10214247815098466,https://www.facebook.com/photo.php?fbid=10214247814898461&set=a.2143329831972&type=3
12,https://www.facebook.com/maihoang.edu.92hp/posts/850980751903185,https://www.facebook.com/permalink.php?story_fbid=837339726632788&id=100010703055919
12,https://www.facebook.com/maihoang.edu.92hp/posts/850980751903185,https://www.facebook.com/lua.hong.9210/posts/2364194110482794
12,https://www.facebook.com/maihoang.edu.92hp/posts/850980751903185,https://www.facebook.com/traitim.bebong.58555941/posts/1195693677279867
